ch_name,weight,x,y,z,name,sub_name,WMvsGM,LvsR,Anat,Desikan_Killiany,fsaverageINF_coord_1,fsaverageINF_coord_2,fsaverageINF_coord_3,ScannerNativeRAS_coord_1,ScannerNativeRAS_coord_2,ScannerNativeRAS_coord_3,MGRID_coord_1,MGRID_coord_2,MGRID_coord_3,subINF_coord_1,subINF_coord_2,subINF_coord_3
sub-07 RaTh8,-0.0753822510596495,35.97609883,12.44218656,9.053356755,RaTh8,sub-07 RaTh8,GM,R,Inferior Frontal Gyrus (IFG),parsopercularis,14.24235249,39.51509476,-20.45919609,26.21090244,28.69369897,35.88259888,95.9166,120.5,114.4165,16.26822281,52.40870667,-3.086756229
sub-05 LvPH1,-0.07516887570469451,-3.320918759,-38.82017995,23.76171817,LvPH1,sub-05 LvPH1,GM,L,Isthmus Cingulate Cortex,isthmuscingulate,36.7111702,-22.43855286,5.815600395,-4.370239163,-26.68025386,-8.066720003,132.667,115.167,164.333,38.7546463,-31.15143013,1.889756322
sub-06 LRMD4,0.07504381656689621,-11.06889195,-13.93308208,2.028437232,LRMD4,sub-06 LRMD4,WM,L,Thalamus,Left-Thalamus-Proper,38.06420135,13.01074219,-23.1720314,-6.875839233,16.80459595,8.891479492,140.5,134.0,140.5,46.22367477,10.94884968,-21.3415432
sub-06 RmCC9,-0.07430350880311454,11.00032425,-2.787090585,31.90447593,RmCC9,sub-06 RmCC9,GM,R,Posterior Cingulate Cortex,posteriorcingulate,-35.68354034,18.65164948,21.81009102,15.22416077,18.50459595,34.89147949,118.4,108.0,138.8,-36.05572891,7.079880714,38.12839508
sub-03 LpTh3,-0.07395573946216931,-22.35512607,-25.46434666,0.608220372,LpTh3,sub-03 LpTh3,WM,L,Thalamus,Left-Thalamus-Proper,15.66186714,-4.286594868,-41.58480453,-21.26732494,15.92048916,16.75250739,151.75,105.5,149.75,14.33891773,-3.708311558,-46.92351151
sub-02 LMDT5,0.07391051655229175,-16.21782009,-13.26598512,8.353083576,LMDT5,sub-02 LMDT5,WM,L,Thalamus,Left-Thalamus-Proper,38.46736526,8.938364029,-17.65369606,-18.68825523,5.303335955,-56.62557983,145.5,133.0,138.0,40.97905731,12.14270687,-21.98870277
sub-03 LSU4,-0.07365996175112578,-59.02948802,-38.23130621,11.55390922,LSU4,sub-03 LSU4,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-36.58582687,-29.03777504,-1.918559074,-55.71732289,2.270490789,26.25250626,186.2,96.0,163.4,-45.38613129,-28.23109245,-14.01233864
sub-07 RAMY7,-0.07345139372277833,45.38772878,-15.66751127,-17.27251057,RAMY7,sub-07 RAMY7,WM,R,Cerebral WM,Right-Cerebral-White-Matter,-3.492991924,10.23946381,-53.09003067,36.52750244,6.510198975,9.182598877,85.6,147.2,136.6,20.7509079,7.65940237,-66.18724823
sub-07 LAMY5,0.07334376095606861,-37.51298802,-15.62682967,-21.34906847,LAMY5,sub-07 LAMY5,GM,L,Fusiform Gyrus,fusiform,5.438561916,10.30681801,-54.78398514,-38.37249756,5.110198975,1.382598877,160.5,155.0,138.0,-12.33952427,9.484039307,-72.2306366
sub-02 LITG7,-0.07322707503687031,-51.42999687,-51.34091183,-10.56151118,LITG7,sub-02 LITG7,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-36.44805527,-45.32360077,-38.23719025,-49.93825525,-29.44666815,-80.87557983,176.75,157.25,172.75,-27.91093254,-51.91355896,-61.5235939
sub-07 RAMY12,-0.07322568062924134,71.82098522,-19.70086694,-12.68813706,RAMY12,sub-07 RAMY12,GM,R,Middle Temporal Gyrus (MTG),middletemporal,41.33666229,-9.218133926,-46.72472,60.46080244,2.610198975,14.04959888,61.6667,142.333,140.5,47.2992897,3.926791906,-42.91128159
sub-05 RpTh8,-0.07316558468418025,42.45937714,-32.84347508,27.25120536,RpTh8,sub-05 RpTh8,GM,R,Supramarginal Gyrus,supramarginal,32.57099152,-12.70156956,3.249016285,38.29675829,-22.34725376,-6.732720083,90.0,113.833,160.0,32.31806564,-18.25938225,-5.332167149
sub-05 LpTh9,0.07310315514999866,-39.10062199,-44.67476764,22.44500861,LpTh9,sub-05 LpTh9,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-35.92495728,-26.09658432,3.682745695,-37.70323718,-31.44725392,-8.499719977,166.0,115.6,169.1,-26.9933815,-24.24954033,-0.842207849
sub-05 RMiC6,0.07297286137749706,12.09527383,36.95308288,40.6284519,RMiC6,sub-05 RMiC6,GM,R,Superior Frontal Gyrus,superiorfrontal,-29.14658737,76.33232117,30.96066475,14.79675969,25.31974671,27.43357788,113.5,79.6667,112.333,-27.65132141,54.47792435,57.28947449
sub-02 LACC5,-0.07284132459045473,-9.877070421,40.03365433,-4.18667268,LACC5,sub-02 LACC5,GM,L,Rostral Anterior Cingulate Cortex,rostralanteriorcingulate,32.87552643,85.10272217,-29.7459507,-12.96625519,59.97004247,-58.95857983,139.778,135.333,83.3333,35.70204163,100.1045914,-17.46952248
sub-06 LaIN13,-0.07273405381977074,-22.85011201,32.52058839,53.48835557,LaIN13,sub-06 LaIN13,GM,L,Superior Frontal Gyrus,superiorfrontal,16.84906101,67.46787262,45.86636353,-12.66183923,44.59059595,62.89147949,146.286,80.0,112.714,25.03411674,53.06632614,62.76818848
sub-05 RpTh7,-0.07248886530253701,37.667834,-31.88176839,24.69666063,RpTh7,sub-05 RpTh7,GM,R,Supramarginal Gyrus,supramarginal,26.78104973,-6.240563393,-1.963984609,33.79675856,-20.84725378,-7.899720013,94.5,115.0,158.5,28.91843033,-14.06993484,-7.595345974
sub-08 RaTh5,0.07230230051560842,21.86057294,0.463720689,2.215538939,RaTh5,sub-08 RaTh5,WM,R,Pallidum,Right-Pallidum,-10.6727066,35.31707382,-51.63822937,20.2196579,20.97949219,-5.267539978,106.0,131.5,129.0,-14.17213345,39.3728981,-37.10269928
sub-08 Lins8,-0.07227070467026,-36.46441012,14.9903873,3.679978938,Lins8,sub-08 Lins8,GM,L,Insula,insula,-18.83529282,45.40401459,-11.34209156,-32.7803421,34.64649219,3.899460022,159.0,122.333,115.333,-10.18384647,55.24525833,6.390497684
sub-05 LOFC6,0.07201841829696473,-31.95174956,30.986346,-10.11379626,LOFC6,sub-05 LOFC6,GM,L,Lateral Orbitofrontal Cortex,lateralorbitofrontal,-2.194504499,78.21385193,-43.42816162,-28.8462377,37.22414611,-7.328720047,157.143,114.429,100.4286,5.417995453,86.69051361,1.434227228
sub-05 LMiC6,0.07189458276078085,-18.11606101,35.15560157,37.26036762,LMiC6,sub-05 LMiC6,WM,L,Cerebral WM,Left-Cerebral-White-Matter,11.3003664,79.52521515,31.76960754,-13.30323863,24.45274664,26.50027794,141.6,80.6,113.2,18.79610825,55.3601799,65.51729584
sub-05 LpIN13,-0.07180014108222212,-30.38239373,-31.48601206,16.62339548,LpIN13,sub-05 LpIN13,GM,L,Insula,insula,-22.94936943,-7.076766968,-6.347280979,-29.28653768,-19.26395391,-8.899719954,157.5833,116.0,156.9167,-20.12990189,-10.04389763,-4.000673294
sub-02 RpTh10,-0.07177534097938724,45.06221204,-30.81635945,25.08901388,RpTh10,sub-02 RpTh10,GM,R,Supramarginal Gyrus,supramarginal,34.4312706,-13.10912228,6.596252441,37.66884476,-13.98266641,-40.33957983,89.1429,116.714,157.286,33.65914154,-14.13434124,9.495886803
sub-06 RAMY9,-0.07166546929357054,57.21911205,-16.18547008,-16.79897177,RAMY9,sub-06 RAMY9,GM,R,Middle Temporal Gyrus (MTG),middletemporal,41.06151199,-0.192198396,-45.07786179,54.12416077,18.80459595,-12.10852051,79.5,155.0,138.5,39.0247345,9.159349442,-58.74773026
sub-08 Lcin12,0.07165156433333093,-11.73053235,48.25143363,29.68414114,Lcin12,sub-08 Lcin12,WM,L,Cerebral WM,Left-Cerebral-White-Matter,29.3548584,90.71580505,17.5706234,-8.780342102,52.31279219,41.56576002,135.0,84.6667,97.6667,39.68797302,91.00324249,78.07619476
sub-02 LaTh12,-0.07161487515478367,-49.44507787,26.5816671,16.90580977,LaTh12,sub-02 LaTh12,GM,L,Inferior Frontal Gyrus (IFG),parsopercularis,-23.02571678,64.47835541,-3.515240669,-50.5212552,42.63664044,-46.12557983,177.333,122.5,100.6667,-26.57700729,72.34712982,-9.895413399
sub-02 RaTh2,0.07156866019397413,2.954323191,-4.5995482,5.117111394,RaTh2,sub-02 RaTh2,WM,R,Thalamus,Right-Thalamus-Proper,-38.6830368,18.90676117,-19.00563049,-0.855255219,14.63633705,-56.62557983,127.667,133.0,128.667,-50.51502991,21.43918037,-17.88514519
sub-05 RPvH2,-0.07155689022419488,7.247612504,-29.99324762,27.66940087,RPvH2,sub-05 RPvH2,GM,R,Isthmus Cingulate Cortex,isthmuscingulate,-36.71875381,-16.55416489,14.41998768,6.046760216,-21.09725376,-3.149720296,122.25,110.25,158.75,-39.93149185,-24.52823257,4.415291309
sub-03 LIL2,-0.07152077050494421,-45.98153132,-32.88770891,-2.287858878,LIL2,sub-03 LIL2,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-40.176651,-18.58006859,-28.04093361,-44.01732358,9.170489967,14.25250769,174.5,108.0,156.5,-46.99114609,-14.30451965,-34.07328033
sub-05 RpIN15,-0.0714217499719475,20.01776192,-51.97229863,54.19064253,RpIN15,sub-05 RpIN15,GM,R,Superior Parietal Lobule,superiorparietal,-13.43247128,-45.99220657,65.50710297,18.0747595,-46.56925358,7.544779066,110.222,99.5555,184.222,-14.62488747,-83.92086029,30.45729828
sub-05 RpCN6,-0.0713084451006749,10.7693585,-28.45176546,40.0584788,RpCN6,sub-05 RpCN6,GM,R,Paracentral Lobule,paracentral,-30.42145348,-12.33486462,34.47332001,10.04675998,-24.09725362,5.850279167,118.25,101.25,161.75,-37.88220978,-30.64635086,20.19610023
sub-02 CINS7,0.0712996838008311,-34.35220463,-20.16747318,18.2873168,CINS7,sub-02 CINS7,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-19.50336266,4.728576183,-7.736422539,-35.90225523,-3.410665064,-50.62557983,162.714,127.0,146.714,-25.44924736,1.981838822,-25.12833023
sub-02 LMDT4,0.07107971510494683,-11.45036309,-12.61141712,6.624673076,LMDT4,sub-02 LMDT4,WM,L,Thalamus,Left-Thalamus-Proper,38.46736526,8.938364029,-17.65369606,-14.18825522,6.30333607,-57.62557983,141.0,134.0,137.0,40.91791916,13.62057495,-23.4717083
sub-05 RPvH7,0.07099826082780589,30.53268664,-45.27678567,33.03334338,RPvH7,sub-05 RPvH7,WM,R,Cerebral WM,Right-Cerebral-White-Matter,11.54392815,-40.61142731,40.25988007,26.96375897,-34.01425376,-5.899720132,101.333,113.0,171.667,15.74652004,-58.69005585,24.17126274
sub-08 RAMY3,-0.07079090715180018,23.96264201,-7.114789281,-22.65428261,RAMY3,sub-08 RAMY3,WM,R,Amygdala,Right-Amygdala,1.879201293,9.248720169,-60.68144608,21.6640579,24.97949219,-30.10083998,104.5556,156.3333,125.0,-1.74206996,42.11935425,-52.74834442
sub-05 LpCN11,-0.07077184681663434,-6.472677998,-55.34360506,45.85853359,LpCN11,sub-05 LpCN11,GM,L,Precuneus,precuneus,28.75348091,-53.50156021,43.0620575,-6.953239009,-46.8472537,2.350279376,135.25,104.75,184.5,37.00748444,-62.17178345,24.47432518
sub-06 RpTh3,0.07034480466195873,21.63332605,-29.76796708,3.945472232,RpTh3,sub-06 RpTh3,WM,R,Thalamus,Right-Thalamus-Proper,-21.51521683,-22.15399551,-25.17743874,22.12416077,1.804595947,4.891479492,111.5,138.0,155.5,-19.43069458,-11.43704987,-42.77709579
sub-08 LpTh12,-0.07006162224519144,-48.43018756,-36.69427181,17.66981144,LpTh12,sub-08 LpTh12,GM,L,Supramarginal Gyrus,supramarginal,-34.24472046,-24.39592552,-0.353303194,-45.2803421,-17.02050781,-8.767539978,171.5,135.0,167.0,-30.37928391,-31.20779419,-2.960900545
sub-02 LMDT14,-0.0698940452593656,-62.1355681,-15.52008007,27.10238907,LMDT14,sub-02 LMDT14,GM,L,Postcentral Gyrus,postcentral,-40.50655746,1.374894857,13.82261944,-62.18825523,-0.696664711,-44.62557983,189.0,121.0,144.0,-43.50455475,0.157715157,-1.995864153
sub-02 LOFC1,-0.06980838010005917,-11.41574656,27.54772838,-25.74567193,LOFC1,sub-02 LOFC1,GM,L,Lateral Orbitofrontal Cortex,lateralorbitofrontal,16.44932747,66.8999939,-50.97712708,-13.18825519,51.30334143,-79.12557983,140.0,155.5,92.0,20.82201004,98.95002747,-48.42142487
sub-08 LpTh5,0.06973734484115601,-22.41466756,-28.49728181,5.331731439,LpTh5,sub-08 LpTh5,WM,L,Thalamus,Left-Thalamus-Proper,21.347435,-22.88353348,-28.68852234,-21.2803421,-5.020507813,-15.76753998,147.5,142.0,155.0,17.78650284,-1.218276262,-40.92615128
sub-08 Lenc6,0.06949075657031192,-45.78358768,14.11734532,-40.65652363,Lenc6,sub-08 Lenc6,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-19.4017067,29.13456726,-64.84239197,-41.7803421,53.31279219,-34.10053998,168.0,160.333,96.6667,-20.1955719,73.70494843,-49.00914001
sub-02 RAMY6,0.06936299777827025,43.73232992,-4.10668118,-22.32470941,RAMY6,sub-02 RAMY6,WM,R,Cerebral WM,Right-Cerebral-White-Matter,18.74667931,32.60198593,-44.8205719,38.31174479,20.30333768,-76.62557983,88.5,153.0,123.0,35.92713165,33.17068863,-41.23382187
sub-03 LpTh4,-0.06903322177403222,-27.46324332,-24.25505391,0.681833122,LpTh4,sub-03 LpTh4,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-19.06984711,8.407639503,-16.11755371,-26.01732466,17.17048901,17.25250733,156.5,105.0,148.5,-24.78887177,9.063929558,-17.80603409
sub-02 CINS4,-0.06901099945589369,-38.66109411,-12.92630548,4.61363775,CINS4,sub-02 CINS4,GM,L,Insula,insula,-16.19001579,19.44568062,-19.33315468,-39.35525522,5.970336059,-61.45857983,166.167,137.833,137.333,-20.1843071,16.62710762,-29.78394318
sub-03 LANT12,0.0687602870578289,-59.7889043,-7.696979457,-7.399684979,LANT12,sub-03 LANT12,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-35.38444901,7.767598152,-34.77007675,-56.18432286,35.00348689,14.25250769,186.667,108.0,130.667,-43.49512863,12.91022015,-30.93779182
sub-02 LpTh8,-0.06865675210054553,-44.94689361,-31.59554359,20.63065657,LpTh8,sub-02 LpTh8,GM,L,Supramarginal Gyrus,supramarginal,-32.41160583,-18.944067,2.444936752,-45.68825524,-15.19666646,-51.12557983,172.5,127.5,158.5,-39.21488571,-18.84081078,-3.824852943
sub-02 LACC6,-0.06861453589751734,-11.50190826,42.75967549,1.206749296,LACC6,sub-02 LACC6,GM,L,Rostral Anterior Cingulate Cortex,rostralanteriorcingulate,31.16488457,93.06632996,-20.23360252,-14.77125518,61.72004268,-54.12557983,141.583,130.5,81.5833,34.19902039,107.0580673,-10.97602463
sub-07 RpTh5,-0.06827429347324404,30.33693898,-27.36794367,6.948217532,RpTh5,sub-07 RpTh5,WM,R,Cerebral WM,Right-Cerebral-White-Matter,21.03004074,8.157474995,-13.96473026,22.62750244,-8.889801025,28.38259888,99.5,128.0,152.0,-11.03574657,-10.30973339,-39.44346237
sub-05 RPvH1,-0.06821571212978958,2.559218694,-26.98272891,26.97803058,RPvH1,sub-05 RPvH1,GM,R,Posterior Cingulate Cortex,posteriorcingulate,-38.23675156,-11.29756355,9.532719612,1.852760466,-18.68025376,-2.343720344,126.444,109.444,156.333,-39.83249664,-24.63948822,5.870173931
sub-07 LPCu1,-0.06819261723958789,-6.391549394,-32.91529788,30.49449926,LPCu1,sub-07 LPCu1,GM,L,Posterior Cingulate Cortex,posteriorcingulate,36.88049698,-19.65961456,16.25262642,-11.09449756,-18.88980103,46.71559888,133.222,109.667,162.0,42.12659836,-16.48532677,16.53448582
sub-07 LAMY4,-0.06789305983956523,-32.12786476,-14.10506866,-21.8844811,LAMY4,sub-07 LAMY4,WM,L,Hippocampus,Left-Hippocampus,4.324103832,11.08337402,-56.56531525,-33.53949756,6.777198975,1.382598877,155.667,155.0,136.333,7.849519253,16.38268471,-55.79690552
sub-05 LOFC10,0.06784227319534859,-49.676858,33.39890717,5.248064731,LOFC10,sub-05 LOFC10,GM,L,Inferior Frontal Gyrus (IFG),parstriangularis,-20.64918518,74.83578491,-13.91868591,-44.20323679,33.40274627,5.47527919,172.5,101.625,104.25,-11.62974644,68.33261871,23.61850166
sub-06 LRMD2,0.0676111249810099,-0.364058451,-15.20613433,3.816558482,LRMD2,sub-06 LRMD2,WM,L,Thalamus,Left-Thalamus-Proper,37.56654739,8.967972755,-21.91483307,2.874160767,15.05459595,9.391479492,130.75,133.5,142.25,46.27626801,8.197636604,-19.88617516
sub-05 RpIN2,-0.06756311555356789,41.60871881,-10.36060677,-7.161804751,RpIN2,sub-05 RpIN2,GM,R,Insula,insula,17.1845932,26.49186897,-31.00557137,36.84225838,6.47074599,-23.62671908,91.4545,130.727,131.182,16.91420364,24.79208374,-21.88636017
sub-08 RpTh8,-0.06737424726520688,34.97437244,-34.34563231,12.08308044,RpTh8,sub-08 RpTh8,GM,R,Supramarginal Gyrus,supramarginal,21.55531693,4.844001055,-10.04249191,31.2196579,-14.52050781,-13.76753998,95.0,140.0,164.5,29.45976067,-13.61041069,-8.081255913
sub-07 LmCC11,-0.06736910589884955,-10.42260842,-14.11928687,38.75982303,LmCC11,sub-07 LmCC11,GM,L,Posterior Cingulate Cortex,posteriorcingulate,31.03264236,7.376549721,38.53416824,-15.67249756,-2.489801025,56.38259888,137.8,100.0,145.6,36.59595108,-1.648685932,40.13537216
sub-02 LOFC2,-0.0673035445204957,-16.61680106,28.68135088,-22.51244493,LOFC2,sub-02 LOFC2,GM,L,Lateral Orbitofrontal Cortex,lateralorbitofrontal,13.08585453,70.79460144,-50.39869308,-18.18825519,51.8033415,-76.62557983,145.0,153.0,91.5,18.7393856,98.4059906,-48.16323471
sub-07 RAMY9,-0.06720226736002632,55.96744548,-17.67645967,-15.65702497,RAMY9,sub-07 RAMY9,WM,R,Cerebral WM,Right-Cerebral-White-Matter,40.64941406,3.518526793,-46.42874527,46.12750244,4.610198975,10.88259888,76.0,145.5,138.5,43.52676392,16.2165966,-38.48603821
sub-06 LAMY10,0.06690724840914915,-65.56489745,-13.93834408,-17.85776577,LAMY10,sub-06 LAMY10,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-38.82972717,-1.947531939,-50.38734818,-57.37583923,22.80459595,-4.108520508,191.0,147.0,134.5,-43.79269791,11.68145657,-48.384655
sub-05 RAMY3,-0.06673863315012502,30.30203622,-12.72541589,-18.31307078,RAMY3,sub-05 RAMY3,WM,R,Hippocampus,Right-Hippocampus,-7.179986954,19.16930962,-53.60855484,25.69675905,8.252745852,-31.49971861,102.6,138.6,129.4,-10.04873562,23.94179153,-46.61907959
sub-07 RaTh7,-0.0667320226151726,31.89454998,9.325713333,9.193141032,RaTh7,sub-07 RaTh7,GM,R,Insula,insula,14.29197025,36.4281311,-19.63761711,22.62750244,25.61019897,35.38259888,99.5,121.0,117.5,9.768536568,47.66373825,-11.57662106
sub-02 LpTh7,-0.0666946711205599,-40.46168251,-31.14997409,17.66278947,LpTh7,sub-02 LpTh7,GM,L,Supramarginal Gyrus,supramarginal,-27.68798828,-12.41745472,-1.140467405,-41.38825524,-14.19666634,-53.22557983,168.2,129.6,157.5,-32.21691895,-12.86559296,-15.46625423
sub-08 RpTh11,-0.06659285496934461,46.40403952,-37.27721671,18.13236234,RpTh11,sub-08 RpTh11,GM,R,Supramarginal Gyrus,supramarginal,33.6265564,-12.93026066,-0.146431684,41.6640579,-20.02050781,-10.21183998,84.5556,136.4443,170.0,33.81688309,-29.35451126,-2.021934748
sub-08 Lins13,-0.06631017395701053,-17.82139006,27.63739969,55.46972194,Lins13,sub-08 Lins13,GM,L,Superior Frontal Gyrus,superiorfrontal,19.21831512,61.3993721,50.76461029,-14.7803421,22.97949219,53.73246002,141.0,72.5,127.0,24.61548615,31.95909882,99.16604614
sub-06 RPHG10,-0.06605957860860079,65.72681736,-48.11187328,-5.089490018,RPHG10,sub-06 RPHG10,GM,R,Middle Temporal Gyrus (MTG),middletemporal,37.5556488,-43.72794724,-29.17981911,60.80416077,-12.69540405,-9.638520508,72.82,152.53,170.0,35.28387833,-43.33987427,-43.68180847
sub-03 LSU1,0.06595568785397589,-43.51903874,-37.5451283,7.342330071,LSU1,sub-03 LSU1,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-29.67427444,-14.89934444,-7.558706284,-41.33532374,3.306490666,21.88890678,171.818,100.3636,162.364,-45.13784409,-33.18440628,-21.6367588
sub-05 LHip2,-0.06595069776577347,-22.29117798,-35.5425491,-9.102900404,LHip2,sub-05 LHip2,WM,L,Hippocampus,Left-Hippocampus,10.19167137,-28.07858276,-38.22499466,-23.45323803,-13.3472542,-28.89971876,151.75,136.0,151.0,19.94227028,-4.191971779,-33.28889847
sub-02 RpTh7,-0.0657922666889212,31.13617564,-28.81470842,17.68401183,RpTh7,sub-02 RpTh7,WM,R,Cerebral WM,Right-Cerebral-White-Matter,23.33738518,-2.154345751,-6.094871998,25.06174476,-10.94666603,-47.37557983,101.75,123.75,154.25,23.45976448,-3.391285419,-1.8982687
sub-05 LpTh8,-0.06575789579227713,-34.98591679,-42.31884905,20.33131841,LpTh8,sub-05 LpTh8,GM,L,Supramarginal Gyrus,supramarginal,-32.53098679,-20.30535698,1.537039042,-33.9032374,-28.84725393,-9.499719918,162.2,116.6,166.5,-25.73592949,-22.26300621,-1.891528964
sub-08 RpTh9,-0.06564173303192414,39.06666194,-35.09950706,14.34904344,RpTh9,sub-08 RpTh9,GM,R,Superior Temporal Gyrus (STG),superiortemporal,28.16552925,-6.517957211,-3.536258698,34.9696579,-16.27050781,-12.26753998,91.25,138.5,166.25,32.21603203,-23.37708092,-5.610173702
sub-06 RAMY3,-0.06525492851051319,25.10523705,-9.708827085,-19.86476377,RAMY3,sub-06 RAMY3,WM,R,Hippocampus,Right-Hippocampus,1.626379132,10.05710793,-60.4562645,25.12416077,25.80459595,-11.10852051,108.5,154.0,131.5,-6.278196335,20.81345749,-57.47416687
sub-07 RHip6,0.06515926445718627,50.43414782,-47.26524393,-13.04455635,RHip6,sub-07 RHip6,GM,R,Fusiform Gyrus,fusiform,29.77960014,-38.8915596,-50.01280975,42.12750244,-24.03280103,8.953598877,80.0,147.429,167.143,35.48693466,-38.59508896,-49.87970352
sub-08 LPHC9,0.06510902064844734,-46.88493856,-42.14702281,-7.428705561,LPHC9,sub-08 LPHC9,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-39.93747711,-24.42271423,-28.61890221,-44.2803421,-11.02050781,-32.76753998,170.5,159.0,161.0,-48.87262726,-25.8814106,-41.01336288
sub-05 LHip7,0.06499295006158641,-48.68310163,-40.58308378,-9.288069687,LHip7,sub-05 LHip7,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-41.01870728,-24.2315464,-29.65020752,-48.03623656,-17.68025425,-28.89971876,176.333,136.0,155.333,-46.45688629,-20.9708786,-29.64861298
sub-02 RaTh10,-0.06495351007378597,39.30362113,16.01362299,7.722590366,RaTh10,sub-02 RaTh10,GM,R,Inferior Frontal Gyrus (IFG),parsopercularis,18.94174194,45.75831985,-13.87444782,32.4784448,34.97033943,-48.62557983,94.3333,125.0,108.333,20.0913353,52.25349426,-4.331007481
sub-05 LHip3,-0.0648085531996358,-27.55440462,-37.05955856,-8.903754907,LHip3,sub-05 LHip3,WM,L,Hippocampus,Left-Hippocampus,9.768463135,-25.46068382,-38.99778748,-28.37023773,-14.68025421,-28.89971876,156.667,136.0,152.333,11.54393864,-5.612089157,-37.76683426
sub-07 RaTh11,-0.06472774576858017,49.25942873,21.80863333,9.416224282,RaTh11,sub-07 RaTh11,GM,R,Inferior Frontal Gyrus (IFG),parstriangularis,24.1380043,54.36089325,-11.03162003,37.87750244,37.86019897,38.13259888,84.25,118.25,105.25,20.8258667,63.30968094,3.799006224
sub-08 LaTh1,0.06470432007381174,-5.573146659,-6.500451711,0.085090139,LaTh1,sub-08 LaTh1,WM,L,Thalamus,Left-Thalamus-Proper,39.43485641,22.8806591,-25.03355789,-5.180342102,16.37949219,-9.967539978,131.4,136.2,133.6,49.49689102,25.16518974,-7.727750778
sub-05 LvPH7,0.06464219391831574,-32.27571826,-53.05529112,25.44637831,LvPH7,sub-05 LvPH7,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-9.433371544,-52.01808548,38.19742966,-31.70323753,-38.68025393,-9.566719914,160.0,116.667,176.333,-30.17957115,-62.54701614,4.920970917
sub-07 LAMY2,-0.06454084248685965,-21.83283122,-11.02709327,-24.05852197,LAMY2,sub-07 LAMY2,WM,L,Hippocampus,Left-Hippocampus,1.52542901,6.750029087,-59.89222717,-24.27249756,10.31019897,0.382598877,146.4,156.0,132.8,5.351734161,18.03077698,-63.66031647
